server;disk;compiler
1,9760010000000001;0,878094;24,678783
2,393433999999999;0,416148;22,338495
1,963946;0,293036;23,7292
1,524801;0,538028;21,726316
2,378565000000002;0,179603;32,779919
1,1201030000000003;0,270249;20,225595
1,6335359999999994;0,301532;23,099072
1,726942000000001;0,852628;24,038519
2,708866999999998;0,379708;42,764589
1,706503999999999;0,215882;19,181161
1,3566990000000025;0,214789;21,713893
1,1088939999999994;0,35932;20,061299
2,2132369999999995;0,261033;28,028858
1,0306169999999995;0,179593;24,009313
0,7987150000000014;0,393904;31,227649
1,9704279999999983;0,292273;22,441631
2,1903129999999997;0,391216;27,188975
2,329272000000003;0,412995;26,4504
2,3588859999999983;0,402224;24,512186
3,8147130000000047;0,177725;27,062087
1,4375040000000041;0,140746;34,039387
1,141923999999996;0,342443;37,525498
2,077167999999997;0,233336;26,873929
1,6673200000000001;0,305618;20,922402
1,897988999999999;0,429016;24,63947
2,228678999999996;0,187719;27,150393
1,0614980000000003;0,295253;19,253931
1,831236999999998;0,338868;26,71408
1,9949480000000008;0,301994;27,757063
1,5963950000000011;0,579423;24,807624
4,194481;0,224355;25,87092
1,2836139999999965;0,301424;22,965178
2,092499;0,236833;27,621641
1,624526000000003;0,214184;23,803897
1,139922999999996;0,353933;23,552969
1,480642999999997;0,218819;22,181353
1,3432110000000002;0,290474;21,873176
2,3325390000000006;0,213123;28,842438
1,288366;0,230451;19,976593
0,39589400000000197;0,37547;26,432308
2,2782349999999987;0,362248;26,764853
1,3896250000000023;0,310653;25,972489
0,8006770000000003;0,834255;21,497132
1,8955640000000002;0,423402;23,490782
1,3523140000000016;0,213075;12,473427
0,8815889999999982;0,676033;27,150044
8,270654999999998;0,337055;28,103946
1,813960999999999;0,332011;22,19106
2,6232700000000015;0,207973;21,260371
1,156963000000001;0,41479;24,448634
2,506301999999998;0,200265;26,663398
1,1167969999999983;0,214792;20,413606
1,3116890000000012;0,289033;25,278125
2,0228530000000013;0,287372;26,71663
1,7765079999999998;0,299438;22,245809
1,9508699999999983;0,455252;28,895357
1,9608500000000006;0,300442;26,500593
1,832721000000003;0,546858;27,297036
3,633544999999998;0,206247;26,608276
1,0581470000000017;0,211867;22,448976
1,2466369999999962;0,38979;20,898388
1,629876000000003;0,405193;46,073225
1,9392960000000024;0,31245;26,472042
2,1846510000000023;0,231408;25,035514
1,5162019999999998;0,30704;21,102002
1,1324140000000007;1,549164;23,938923
9,255185999999998;0,48051;27,761106
2,121260999999997;0,21993;26,501328
1,558921999999999;0,222129;20,77907
1,1107729999999982;0,472289;23,608906
2,0746230000000025;0,261414;25,016395
1,5723679999999973;0,198644;23,551555
0,9645310000000009;0,303205;16,497056
1,745991;0,280436;29,225862
1,9223409999999994;0,371058;24,848971
2,1488329999999998;0,346102;30,72133
2,654357000000001;0,248264;26,474859
2,5164979999999986;0,362226;32,280245
2,0361890000000002;0,167763;25,598017
0,9303139999999956;0,343955;35,499254
1,8312579999999983;0,309888;27,364668
1,7172139999999985;0,288495;26,162313
1,4626239999999981;0,381926;27,087924
2,606696999999997;0,174767;44,454019
0,822855999999998;0,548489;25,415942
2,6688399999999994;0,371351;24,062664
2,4613370000000003;0,2319;25,098763
1,1447959999999995;0,296235;20,737068
1,9666360000000012;0,225587;22,697231
1,1857669999999985;0,386344;22,318615
1,8294549999999994;0,531066;28,682748
2,051309;0,508775;26,501791
1,998698000000001;0,392013;25,691326
2,2479949999999995;0,365772;24,806113
1,935611999999999;0,241876;25,225595
1,2692669999999993;0,337787;18,337423
1,940421999999998;0,168485;25,753398
1,0809029999999993;0,240966;17,788136
2,2799290000000028;0,198614;31,717467
2,3039909999999963;0,202032;45,40656
1,221589999999999;0,335069;26,586381
2,219535999999998;0,195637;28,553977
1,313796;0,16839;20,368658
0,9329639999999984;0,222805;16,22784
1,0215400000000017;0,5087;22,546286
2,1008599999999973;0,310481;32,331266
2,047393000000003;0,212266;29,201199
1,3368320000000011;0,245471;20,571496
2,5987410000000004;0,242942;29,898448
2,655730999999996;0,209667;38,192257
1,180965999999998;0,370649;24,468613
2,4844849999999923;0,211682;32,547068
1,1486510000000045;0,474928;22,870243
2,5133809999999954;0,323103;30,99149
2,0254030000000007;0,321089;20,383955
1,9008699999999976;0,299987;31,637645
1,816163000000003;0,247788;25,78833
1,654487999999997;0,388572;22,950237
2,0528619999999975;0,250775;27,81822
1,5436450000000015;0,294255;27,922729
2,087734000000001;0,231961;26,788971
1,3297540000000012;0,300679;19,154863
1,5612680000000019;0,78822;24,356461
2,2302950000000017;0,297238;21,860131
1,9216180000000023;0,296698;24,936787
1,7891849999999998;0,357129;25,256407
1,9951760000000007;0,292235;27,143261
1,4563459999999964;0,345018;36,727969
1,2779140000000027;0,490925;40,502373
2,0911289999999987;0,378076;28,641376
2,3779059999999994;0,264693;27,042974
1,3864090000000004;0,376849;20,500131
3,621435999999999;0,378296;25,506889
3,763053999999997;0,225382;36,633594
1,3080880000000015;0,206041;21,587422
1,0847579999999972;0,353438;19,674804
2,018307;0,536244;27,517354
2,4179059999999986;0,25466;27,021989
2,116147999999999;0,2728;22,597264
2,251013999999998;0,20075;52,951869
1,025862;0,245751;19,40095
1,397153000000003;0,214843;20,037461
1,2704139999999988;0,295944;20,69863
1,0611660000000018;0,165028;8,14754
1,0575299999999963;0,177655;26,193535
0,31713399999999936;0,208649;18,209144
-0,3117739999999998;0,898512;27,866964
2,1702329999999996;0,220321;25,892053
1,3156369999999988;0,241541;26,825598
1,3343130000000016;0,394575;22,709922
2,018103;0,205086;23,456336
1,2241660000000003;0,170629;17,193547
1,0557230000000004;0,308476;17,583203
1,6809110000000018;0,63066;26,953371
1,8377519999999947;0,413487;33,146836
1,9168170000000018;0,374773;40,724742
3,876930999999999;0,334219;25,897163
2,317451000000002;0,262984;23,42257
1,574615999999999;0,228544;23,519649
0,9744950000000046;0,159639;20,633248
0,9231780000000036;0,22645;26,093299
1,2918930000000017;0,32567;22,710256
1,4438110000000002;0,97277;26,006398
2,3273149999999987;0,274428;22,768466
1,3785750000000014;0,430729;24,460138
1,9420210000000004;0,347769;24,780726
1,012467000000001;0,163014;21,338585
0,4776200000000017;0,697599;33,863555
2,878198999999995;0,355561;34,569349
1,7754920000000034;0,366525;27,412255
2,065562;0,269842;26,998641
1,4541850000000025;0,314738;26,427578
1,4821570000000008;0,544967;26,672601
2,025341000000001;0,230154;26,747982
1,2025490000000012;0,405665;21,801029
2,118690000000001;0,305465;21,747929
2,260857999999999;0,198291;28,855687
1,0977069999999998;0,303408;18,941606
1,0406020000000034;1,107096;24,397667
2,628782000000001;0,440569;27,315285
1,851500999999999;0,496945;25,628902
2,957371999999996;0,412686;28,811795
2,539443000000002;0,126934;27,903928
0,9167839999999998;0,295395;16,610778
2,2531989999999986;0,317379;25,68962
2,2123430000000006;0,13984;24,623358
3,263945000000003;0,128486;23,923215
3,1721239999999966;0,196556;28,738338
1,207613999999996;0,294488;20,418344
0,9617219999999982;0,549706;21,118665
1,711551;0,208448;24,872345
1,3518839999999983;0,180772;25,272874
1,0884989999999988;0,311349;17,943631
1,2023019999999995;0,182449;29,421759
1,1157749999999922;0,261121;36,192883
1,332227999999997;0,446749;30,052243
2,4799499999999988;0,505444;30,086245
2,392206999999999;0,348932;29,70586
1,9965720000000005;0,400695;28,959965
2,719469;0,328024;28,914138
1,954979999999999;0,355454;30,028092
1,921319999999998;0,304034;24,520978
1,323718999999997;0,20784;33,085258
1,246653000000002;0,264734;36,931267
1,0611639999999998;0,14906;8,05565
0,533137;0,635492;20,425374
2,4530269999999987;0,227065;23,691258
2,7998989999999964;0,234286;32,650243
2,605373;0,397636;36,989602
2,690035999999999;0,304355;27,031061
1,5495800000000024;0,556722;28,400712
2,9223120000000016;0,508504;25,782335
2,037043999999998;0,289843;26,389562
2,1048189999999956;0,299444;30,770956
1,955127000000001;0,287755;25,989396
1,9848189999999981;0,295547;25,125648
0,3961100000000002;0,381118;26,734779
2,1985310000000027;0,340267;32,178396
1,0351710000000054;1,052402;43,034133
1,2010620000000003;0,195996;4,076915
0,9179300000000019;0,443896;21,214495
2,4036219999999986;0,298967;27,373831
2,039723000000002;0,431326;25,780758
1,9944690000000023;0,535413;27,183932
1,4293750000000038;0,20216;30,617513
1,2480869999999982;0,343568;37,980524
1,9144669999999984;0,35332;27,7573
2,510818000000004;0,251475;30,66089
1,3921029999999988;0,337001;18,095637
2,8952649999999984;0,339548;25,991844
2,320087000000001;0,43565;27,315156
2,0139239999999994;0,239031;27,129994
1,2210110000000007;0,299862;22,993712
1,8157229999999984;0,406377;26,731528
1,6390759999999993;0,686016;21,576674
2,1317939999999993;0,187778;32,654392
0,9806279999999994;0,383194;19,453285
2,1591249999999995;0,165411;30,575642
1,2879509999999996;0,226012;17,393061
1,2625039999999998;0,392803;21,470501
2,1673749999999963;0,402255;29,638908
2,069339000000003;0,349175;25,897567
2,1626600000000025;0,307198;35,8241
2,0583220000000004;0,269623;26,672668
1,5465720000000012;0,377391;21,563516
1,9558379999999964;0,470956;27,644207
1,2450959999999966;1,123488;28,409376
1,6025040000000033;1,380281;27,978021
3,393688000000001;0,206681;28,457071
1,4510480000000001;0,272451;20,916787
1,2988229999999987;0,329979;22,931391
2,418600999999999;0,256951;23,94338
0,8882639999999995;0,550622;20,348358
3,2294030000000014;0,190165;28,131227
0,9420190000000019;0,4116;17,353903
2,4133970000000033;0,283091;30,427793
2,1682580000000016;0,24832;25,530184
0,7876030000000007;0,954223;19,946797
2,4679230000000025;0,251364;20,45308
1,7218099999999978;0,235962;21,309595
1,2792359999999974;0,266752;28,487787
1,2435139999999976;0,313604;19,512839
1,888729999999999;0,296282;24,278327
1,5265099999999983;0,342069;22,608053
-10,79748;13,650365;25,041202
14,593990000000005;0,308364;45,713096
2,080686;0,258876;29,264778
1,6590779999999974;0,379346;24,581479
2,343278999999999;0,250058;27,96787
2,011205999999998;0,356563;24,424972
1,6352259999999994;0,257855;19,71406
1,3353130000000029;0,255452;23,429951
1,3651110000000024;0,279192;22,733024
-0,04292700000000238;0,723832;29,157073
1,5366619999999998;0,444008;22,692818
2,469881000000001;0,424856;24,107
2,2474279999999993;0,270184;26,561045
1,9065559999999984;0,195656;24,541878
1,3747869999999978;0,214547;21,742616
1,4940770000000008;0,279937;30,016363
2,1183890000000005;0,163605;24,458842
0,8398849999999989;0,352995;21,161615
1,9345670000000084;0,365745;47,223136
1,9385040000000018;0,331296;50,233427
2,0058010000000017;0,379115;25,778495
2,2233630000000026;0,336934;28,799459
2,3083899999999993;0,28451;31,052488
2,039346000000002;0,316443;25,180214
2,0216429999999974;0,232589;25,120785
1,2956630000000011;0,308103;23,347067
1,3306439999999995;0,316202;23,785121
2,0752710000000008;0,310976;27,183276
3,9463830000000044;0,150867;34,531098
3,661282000000007;0,37397;43,868233
1,3320509999999999;0,503857;19,113779
2,4389530000000015;0,235768;29,289775
1,4691009999999984;0,382708;30,260279
2,036086000000001;0,212467;28,70138
1,3306150000000017;0,236718;18,980897
1,254487000000001;0,199785;18,489868
1,2311429999999959;0,214562;19,813407
1,2471150000000044;0,256368;22,008729
2,710248;0,366294;28,117772
2,220850999999996;0,251505;25,461742
1,3744060000000005;0,306756;21,488978
1,6980750000000029;0,406688;20,758785
2,0331469999999996;0,275133;24,630762
1,521647999999999;0,302651;22,235845
1,8986329999999967;0,202003;27,482959
1,4019810000000028;0,218598;25,701465
1,226585;0,3401;21,662145
1,8374509999999944;0,341447;37,377225
2,5159129999999976;0,278009;26,375516
2,202591999999999;0,311976;26,329458
14,702505000000002;0,172121;21,079741
2,7809279999999994;0,696741;16,668928
2,348004000000003;0,287962;24,854438
1,0250529999999998;0,203881;4,556027
0,9265740000000022;0,350934;26,601187
2,647616000000003;0,286443;24,987495
1,9771800000000006;0,343358;26,741686
2,2378529999999976;0,15443;26,394331
0,9304360000000003;0,283607;18,976222
2,0720829999999992;0,393655;28,707339
2,1044069999999984;0,32391;24,997264
1,8434899999999992;0,286696;25,646138
1,7066440000000007;0,471888;24,69087
2,3392800000000022;0,220612;28,333028
1,461938;0,15481;20,890912
0,7896819999999991;0,361049;15,951258
2,3551469999999988;0,183756;23,681609
1,206153999999998;0,276319;23,151208
2,131982999999998;0,272123;28,500461
0,8864049999999999;0,964888;25,886178
2,124984999999999;0,246409;23,428611
1,9479480000000002;0,304143;27,900861
2,0501799999999974;0,141798;34,34725
0,6811040000000013;0,430462;21,213612
2,196498000000002;0,221936;30,70417
1,2675640000000001;0,304603;20,679329
1,4652950000000011;0,340017;27,422759
1,7765440000000012;0,378673;27,723658
2,6873010000000015;0,248748;27,355489
1,1038509999999988;0,515716;25,342006
0,8397649999999999;0,347102;32,60091
1,9800059999999995;0,346519;26,67771
2,444775;0,117199;26,607016
0,901249;0,2121;15,770212
1,0897299999999994;0,389911;22,087352
1,1281219999999976;0,151318;24,792162
-3,753865000000001;5,001418;28,785518
6,200825000000002;0,460082;27,825364
3,057112;0,285094;24,846336
1,7674020000000006;0,417906;26,634545
1,922383;0,284586;27,728125
2,109663000000001;0,26399;26,184775
1,8763930000000002;0,212527;25,562213
1,029836999999997;0,296417;17,208936
7,521084000000002;0,190267;13,648124
7,300266999999998;0,398966;24,414521
2,9293000000000013;0,318098;30,451973
1,6242599999999996;0,435641;25,875924
3,2605409999999964;0,290851;28,893696
1,9818300000000022;0,283962;50,756434
1,8796239999999997;0,370646;25,220927
2,962150999999995;0,28097;31,236498
1,1880200000000003;0,182603;2,181343
1,1044760000000018;0,288456;17,396354
1,7629839999999994;0,295217;27,658416
1,035179000000003;0,977793;23,292866
2,193296;0,344625;18,435517
2,267528000000002;0,295575;26,70087
1,664240000000003;0,69308;28,194701
2,3269800000000025;0,288064;26,71277
9,002043;0,381414;20,775807
2,0227210000000007;0,2708;28,614593
-2,817717000000002;4,905762;24,303816
5,554289000000001;1,0066;23,663302
3,5319439999999993;0,274968;26,274738
2,257940999999999;0,190566;25,980856
1,1755540000000018;0,351877;20,064747
1,8974900000000012;0,248018;27,296024
1,367750000000001;0,349686;24,362154
2,198407999999997;0,394037;24,366624
2,9810820000000007;0,227397;29,709514
2,7489300000000014;0,422366;33,041074
1,9594009999999997;0,352549;24,162196
1,9876209999999972;0,295252;29,074348
1,743773000000001;0,28961;26,346
1,6158129999999993;0,711044;22,723809
2,198233999999996;0,380832;23,617757
1,314069;0,224739;27,652634
1,2904109999999989;0,218249;31,884197
1,1104110000000027;0,321751;21,711159
2,339494000000002;0,283283;30,298738
1,8089070000000014;0,331702;24,69606
2,5194499999999955;0,356355;30,067488
4,606820000000003;0,334024;27,322979
2,0081240000000022;0,387216;26,940662
1,6831210000000034;0,651832;27,38319
1,0930690000000034;0,158616;23,994289
1,0169949999999943;0,226927;31,423009
1,2197589999999998;0,24616;21,315117
0,25304500000000374;0,408572;26,121418
2,699930000000002;0,280361;25,307578
1,7997070000000015;0,347161;25,694884
1,308760000000003;0,782421;26,633529
2,007678999999996;0,373462;31,427681
1,9642409999999977;0,394471;27,339445
1,7534440000000018;0,316525;61,200109
2,195042000000001;0,271647;32,969632
1,6626929999999973;0,301013;24,23448
1,6502690000000015;0,228858;29,376365
1,193318999999999;0,318053;21,786193
1,4905170000000005;1,023926;27,446152
1,1466129999999986;0,551845;29,004612
2,535281000000005;0,246635;29,600403
1,306676999999997;0,417524;21,761296
2,168482000000001;0,360491;27,651778
2,4537840000000024;0,344526;26,151906
2,215767999999997;0,295216;28,39542
2,0671089999999985;0,293181;28,035321
1,715798000000003;0,415734;24,945195
1,6258700000000026;0,276867;23,383719
1,844386;0,229114;21,890644
1,8423089999999966;0,22302;28,570722
1,0175959999999975;0,359925;19,635711
1,8266479999999987;0,400117;25,264534
1,9283789999999996;0,270383;25,422854
1,7852789999999992;0,293367;24,140739
1,6359560000000037;0,54158;23,059177
2,656368999999998;0,199729;25,200931
1,1205180000000006;0,368899;30,638153
2,160122000000001;0,292138;27,133349
1,6430010000000053;0,330189;35,510936
1,6033879999999954;0,231868;33,93187
1,1045510000000007;0,701313;37,515165
1,295167000000001;0,177454;13,176794
1,1245459999999987;0,328524;25,720138
2,195032000000001;0,251472;27,709851
0,8333410000000008;1,204359;20,235471
3,062341;0,166737;27,108652
1,1754239999999996;0,214719;19,952432
1,1899370000000005;0,297946;21,04939
2,059287000000001;0,286882;25,741717
1,682269999999999;0,40805;26,168578
3,627285999999998;0,331528;28,214295
2,0038750000000043;0,287031;26,710485
2,0477459999999965;0,282641;28,144406
1,9550100000000015;0,290261;25,335513
2,0495400000000004;0,141334;24,750885
0,8046410000000002;0,3252;17,122861
1,8864360000000033;0,373236;27,251896
1,9956650000000025;0,230193;26,674445
1,5828130000000016;0,154069;31,485537
0,8825140000000005;0,371322;19,377797
2,014871000000003;0,176;25,838331
1,0519689999999997;0,350259;21,479249
0,5785769999999992;0,346009;25,821718
2,0442940000000043;0,3069;27,044679
1,842922999999999;0,290895;24,05429
2,0068319999999993;0,262358;26,223044
2,0485159999999993;0,276567;24,167952
1,8121100000000006;0,288791;24,466539
1,9320720000000016;0,355838;23,328292
2,150558;0,188353;28,776219
-0,09979000000000049;1,365194;15,919289
3,089107000000002;0,292765;27,631247
2,0807709999999986;0,195919;33,492309
1,101659999999999;0,289688;21,055969
1,8430479999999996;0,281506;25,949018
1,9181060000000016;0,187853;26,251354
1,1447799999999972;0,234659;21,674551
1,1370949999999986;0,339557;22,241851
2,0722670000000036;0,321068;34,616168
2,248395000000002;0,361762;25,210331
2,854228999999993;0,258214;30,22848
1,4863989999999987;0,536994;26,257777
1,766536000000002;0,84162;25,695618
2,431666;0,647559;25,945031
1,6124769999999984;0,356007;17,29064
1,7250630000000022;0,370825;25,20019
2,097081999999997;0,208411;26,828119
1,2723059999999986;0,194222;10,495221
1,2305320000000037;0,222535;52,301565
1,1485319999999994;0,333119;17,838443
1,6832239999999956;0,478014;31,275517
3,0452450000000013;0,363249;24,885057
2,2054849999999995;0,179619;27,476209
1,1163239999999988;0,582135;21,093482
1,4039929999999998;0,293637;32,915486
1,7258040000000001;0,403801;28,043573
3,3255709999999965;0,309752;34,898373
1,643417999999997;0,276454;33,831549
1,7208910000000017;0,16827;37,119046
0,433132999999998;0,820821;19,002483
2,3956160000000004;0,483236;24,821104
2,619063999999998;0,202188;29,392371
1,0790030000000037;0,289488;19,091012
1,873812000000001;0,208598;27,927052
0,9823469999999972;0,280314;17,099958
1,7463990000000003;0,461173;28,971974
2,000037000000006;0,292187;37,319103
1,798127000000001;0,329215;25,762327
2,324286999999998;0,413192;30,906292
2,9141829999999977;0,323291;25,626491
2,1769650000000027;0,177849;27,142212
0,9320340000000016;0,376389;17,553541
2,9545689999999993;0,232569;32,476685
2,915663000000002;0,224154;43,504108
0,988630999999998;0,18905;21,855663
0,9260990000000007;0,247764;28,938503
1,5480219999999996;0,226263;19,993359
1,1436069999999994;0,517735;24,292089
2,964378;0,318379;24,792503
2,3987000000000016;0,260246;26,756534
1,2413199999999982;0,363865;20,920817
1,7608560000000004;0,419289;24,921124
2,1008770000000005;0,284084;28,740575
1,7629799999999989;0,363747;26,448552
1,6997470000000021;0,348217;27,579093
2,0279649999999982;0,276223;25,929378
1,9824580000000012;0,229779;25,192559
1,4939569999999982;0,227008;23,665704
1,3284629999999993;0,28684;21,117625
2,2861899999999977;0,251635;29,385808
2,1131899999999995;0,313308;24,052181
1,7074120000000015;0,603283;24,953687
2,2241140000000037;0,381928;26,267065
2,1258999999999943;0,20291;32,770418
0,6371959999999994;1,015084;21,915195
2,473081999999998;0,267377;22,14535
1,6604479999999988;0,551807;26,732092
3,3824080000000016;0,284236;22,014884
1,7714269999999992;0,314476;28,702273
1,746849000000001;0,316266;26,121063
2,147516999999997;0,205448;25,374922
1,3007540000000013;0,190523;19,00629
1,094019000000003;0,54392;23,28955
3,1363110000000027;0,179491;21,243557
1,0564059999999955;0,277802;17,908377
1,8962059999999958;0,209838;26,672906
1,3955909999999996;0,206934;20,440884
1,5862440000000007;0,283165;23,327182
1,7783540000000002;0,490908;24,866162
2,125995000000003;0,390202;26,966243
2,428812999999998;0,236685;28,256481
1,3932369999999992;0,446482;24,615067
2,5552940000000035;0,281736;27,401905
1,5973000000000006;0,524091;29,144806
2,545331000000001;0,290677;25,606322
1,7302120000000016;0,276024;23,297437
1,6775620000000018;0,200248;19,022718
1,1947619999999972;0,451411;21,813694
2,8501530000000024;0,279777;24,507797
1,7108309999999989;0,403329;27,226046
2,24737;0,203315;27,931619
1,2007730000000016;0,330288;22,170274
2,0183990000000023;0,314966;26,156603
1,8077210000000008;0,338046;25,61085
1,5199889999999954;0,271906;20,236281
1,4719070000000016;0,310085;27,552314
2,035299000000002;0,285769;26,177843
2,051282999999998;0,33304;25,99273
2,190456000000001;0,156567;24,63484
0,9300879999999978;0,191925;20,435364
0,9495489999999975;0,311174;15,746002
2,0033150000000006;0,331515;24,806568
1,3815740000000005;0,271169;19,194623
1,9163459999999972;0,215298;24,410339
1,7418360000000028;0,285283;20,836304
1,8419729999999994;0,378588;24,85029
1,5024310000000014;0,335365;31,153594
1,9034119999999994;0,371109;21,142438
2,536831000000003;0,191131;23,41425
0,9940270000000027;0,361862;19,624845
2,1569830000000003;0,596151;23,714662
1,5892510000000009;0,160538;16,350531
0,9950940000000017;0,305981;16,384732
1,1296420000000005;0,162342;20,592101
1,153852999999998;0,134818;44,858756
0,7872089999999972;0,364947;18,572807
1,6689520000000009;0,274628;20,359675
1,5500989999999994;0,369779;28,413524
1,1614700000000013;0,964353;25,168796
3,4467859999999995;0,30325;28,105834
2,0266930000000016;0,315461;28,413609
1,8768180000000037;0,318747;24,898933
2,223498999999997;0,113325;31,583424
0,7626359999999988;0,262698;15,915915
1,6593380000000018;0,287654;26,686947
2,032057000000002;0,277144;25,62587
2,856625000000001;0,202009;27,591293
1,1456680000000041;0,197871;18,350906
1,064741999999999;0,333903;21,029202
1,8367310000000003;0,327994;23,673011
2,196589000000003;0,267967;40,404011
1,2129130000000004;0,86224;26,665821
2,426531999999998;0,259658;27,102003
1,3852529999999987;0,334629;27,401937
1,7445869999999992;0,361579;25,542863
1,8068080000000002;0,345317;25,227549
2,114647999999999;0,154544;27,923629
0,937101000000002;0,299498;20,422514
1,830877000000001;0,277221;26,129664
1,5312829999999948;0,30172;31,804003
1,1692099999999996;0,644295;36,23979
3,6900179999999985;0,241648;22,0037
1,2355219999999996;0,339144;19,394522
1,891684999999999;0,28646;28,621992
1,765349999999998;0,277277;25,422911
1,851617000000001;0,233209;24,127825
1,3190820000000016;0,213476;18,158987
0,6230809999999991;0,987829;20,990192
2,8962280000000007;0,236303;31,67411
1,4884380000000021;0,19824;24,610189
1,435725999999999;0,199825;27,208915
1,3355940000000004;0,274594;21,02754
2,239466;0,380716;33,734171
2,557788000000002;0,239438;27,686631
2,492580999999994;0,265801;31,821463
-1,5800959999999975;3,63423;25,785639
3,693746000000001;0,417225;25,697015
2,344200999999998;0,252028;35,09437
2,1195459999999926;0,456743;38,601911
1,1858609999999992;0,1527;17,884612
1,0053640000000037;0,318952;24,82849
2,017037000000002;0,269757;28,645034
1,8426459999999985;0,465626;28,27271
2,344825;0,330361;27,946471
3,9224430000000012;0,365483;27,64313
1,8111590000000035;0,345629;25,892262
2,0000199999999992;0,263756;24,751177
1,636099999999999;0,383828;24,330319
2,020878999999997;0,289649;26,828693
1,747869999999999;0,407105;25,152267
2,5852479999999964;0,125838;28,371075
0,8648169999999986;0,27434;17,783194
1,9123410000000014;0,275817;24,01474
1,6546160000000008;0,318188;25,97278
1,6922950000000014;0,315679;28,59216
1,3250290000000042;0,241383;31,195759
1,3910260000000036;0,202367;35,329995
0,46806600000000387;0,752214;17,329817
3,387807999999996;0,320754;25,285478
0,4432670000000023;0,317838;27,787255
1,4193409999999993;0,338902;26,564142
1,0229949999999999;0,172695;7,519439
0,8937999999999988;0,32654;19,084312
2,202355999999998;0,231418;24,939301
4,4442319999999995;0,230553;30,470092
4,439723999999998;0,20728;34,769595
1,1740500000000011;0,294095;19,146967
2,0335140000000003;0,295164;27,853911
1,9973540000000014;0,231873;26,032891
1,1770439999999986;0,330614;26,381075
1,8369679999999988;0,480762;26,830846
2,787892999999997;0,274003;28,9478
1,968745000000002;0,304538;25,986171
1,9604689999999998;0,239786;25,45409
1,0268070000000016;0,774164;29,100174
1,8819520000000018;0,328035;21,418407
2,1988580000000013;0,306554;24,104064
1,010195000000003;0,68922;19,572839
2,773351999999999;0,415089;23,250378
1,0439529999999984;0,189457;22,49513
1,0640450000000001;0,163937;33,397499
1,1494309999999999;0,204633;16,849867
0,9742439999999988;0,26135;18,550851
1,6052409999999995;0,321008;25,600179
2,3498500000000035;0,276872;51,888787
1,9519990000000007;0,214451;31,602032
1,3254449999999984;0,303762;18,189012
1,7444810000000004;0,660337;29,763767
4,643759000000003;0,268416;26,198254
2,117781000000001;0,214544;25,608166
1,2279230000000005;0,259611;24,297615
1,1405390000000004;0,164447;18,769227
1,0429519999999997;0,214172;18,010416
1,3186329999999984;0,301156;22,21026
1,2978400000000043;0,68933;25,115529
1,7358779999999996;0,191517;17,803634
1,4716570000000004;0,272589;23,479
1,9995289999999954;0,161657;19,357845
