web_server;compiler;waiting_time
1;299866;55
0;300220;52
1;300125;6
0;300538;1
1;300595;90
0;300787;24
1;300888;0
4;301380;0
0;301217;1
0;301769;54
0;301575;63
0;302107;21
0;302131;31
1;301928;30
2;302210;11
2;302111;25
2;302396;29
0;302501;44
1;302510;17
0;302470;45
3;302812;37
0;303423;0
1;303909;43
1;304145;51
1;304095;31
1;304001;4
0;304526;0
2;304506;5
2;353011;79505
1;353264;79490
177;358394;74511
1;367401;66024
0;371173;66005
2;371420;65771
0;371447;65760
1;374680;65523
0;374704;65511
94;385250;54981
167;385834;54736
2;386328;54502
1;393356;50009
2;393393;49988
1;396925;49745
3;396971;49736
1;397265;49509
1;397526;49498
0;427027;20500
191;425780;21516
2;427275;20728
1;442149;6750
82;442270;14257
1;435528;20979
104;457854;0
7;436526;20250
2;434790;21751
1;436215;20997
99;435988;21489
1;435524;21763
2;444427;13750
1;444702;13740
2;451827;6991
2;445274;13732
31;460053;5
2;452943;6744
1;460452;239
2;460891;8
2;460206;1
2;461338;6
1;453809;6759
147;461131;0
2;462175;17
171;461565;227
66;462720;2
471;462545;1
21;469341;5
1;470221;0
2;471156;5
4;470689;243
1;470079;226
6;470332;19
0;470288;0
41;462629;14247
2;477518;0
1;478278;1
1;490596;0
0;490929;14
1;491204;1
1;492159;1
11;492700;3
1;491287;0
2;492481;1
1;492200;5
2;492121;17
2;492697;0
91;493846;7
1;494375;1
192;493295;0
1;493939;12
1;493929;228
5;494684;0
2;495740;4
2;496367;225
50;499163;0
2;504674;11
0;450245;56496
0;456593;50759
3;464191;43746
35;464717;43511
163;465033;43499
1;466022;43267
2;516835;0
2;517126;0
2;517407;0
2;524177;0
0;524236;0
2;524501;0
1;524811;0
1;524893;0
2;525430;0
2;525759;0
2;534016;0
470;534037;0
121;549027;0
1;549465;0
1;549565;0
0;549856;0
1;550341;0
3;550373;0
0;558151;0
0;558402;0
5;558702;0
1;558942;0
1;559204;0
105;559940;0
1;560098;0
2;560127;0
1;560469;0
1;560504;0
1;561239;0
23;561251;0
1;561664;0
1;561919;0
2;562672;0
0;562726;0
3;573769;0
0;574076;0
1;574444;0
0;583748;0
2;592521;0
2;592776;0
2;593028;0
1;599803;0
1;599846;0
1;599851;0
1;610158;0
2;545643;89239
0;544525;90259
0;548830;86745
0;531161;103732
1;542942;92245
0;544765;90741
1;544017;91997
3;553453;84522
0;569506;76473
1;569770;76236
1;558496;86990
0;540830;103748
2;568522;78015
0;564167;87765
1;570635;89008
1;595541;62996
1;568230;88990
2;572108;85511
1;574503;84007
3;582486;76493
4;573114;89986
1;558862;103735
1;574940;88745
470;577018;86756
29;579074;85276
2;588473;76746
1;596670;68762
0;578628;89495
1;577128;91005
0;606766;63245
2;576243;92008
1;592545;77510
0;592887;77485
1;592770;77770
1;585473;84760
1;588657;84007
65;585680;85025
1;574102;98767
1;574344;98996
0;596625;76003
1;573072;100485
1;590796;83994
0;573305;100745
1;586305;88726
1;574544;100009
2;596671;77225
1;603355;71017
0;576258;99018
0;581218;94510
103;589723;84265
1;587809;88494
4;569289;106256
5266;588357;85999
43;596087;84018
225;582243;99259
1;593409;88754
0;581814;99763
2;582205;99506
0;581877;99737
1;587190;94755
0;592207;87504
2;620711;62497
1;595774;89524
1;615010;79741
2;592427;101253
0;611321;83757
0;622829;79753
471;621635;89501
1;637612;74746
1;634247;76012
2;604825;106242
0;643106;74763
1;655372;70012
1;617008;106496
1;656061;75012
1;641365;89257
2;648391;88768
1;662529;75254
12;656012;88740
1;493494;262252
1;501989;255744
0;508728;249503
3;509996;254482
0;521253;243250
1;522272;242485
1;530000;234998
1;530766;234259
1;531763;233737
1;532497;233252
3;532997;232999
734;533255;232984
0;534279;232746
0;537784;229492
1;566539;205012
2;566805;205000
0;573405;198495
2;573915;198247
1;574421;198009
1;588174;189256
1;597476;180002
2;597978;179761
0;603754;179755
1;620815;168510
0;621370;168494
1;622122;168004
470;622721;167757
1;632986;167499
2;633236;167491
1;633759;166986
1;638506;166742
4;638993;166503
1;639017;166731
0;639517;166475
0;640264;165993
122;644510;165746
469;644966;165500
1;650467;165242
0;650774;165003
1;658538;157502
0;659287;157484
0;665062;157004
1;665797;156751
0;665816;156736
95;671566;156742
1;686969;141753
1;687529;141736
1;702048;133485
1;702315;133248
0;703128;132977
1;703387;132733
1;703889;132489
1;704154;132252
7;704398;132250
1;711434;125505
3;712008;125256
0;718507;125007
2;726346;117503
2;726886;117247
2;727145;117006
18;732398;116748
470;732883;116500
0;737675;116251
1;738294;115997
2;759886;94732
0;763375;92002
0;759569;95481
1;764710;91512
98;757548;98744
1;763706;92270
125;789226;78248
2;773919;92752
2;775023;97980
2;775260;98473
97;809196;65770
0;779378;93749
2;788756;85253
28;792779;85498
0;785536;97745
1;814175;77499
0;798268;97503
0;831404;65754
2;828863;68012
1;797265;98728
2;819467;77240
60;811070;85257
0;827300;69757
1;819140;77988
1;851967;47518
0;801360;94999
1;831153;67263
1;824395;78242
1;837184;66516
1;856457;53238
0;809279;98225
2;841942;66764
0;814690;92502
1;818142;93254
96;834120;78259
1;820686;91524
2;849116;68260
1;856708;65510
2;870701;56495
0;874113;53251
3;856480;69498
1;848408;77260
0;877715;50496
1;861867;65498
1;871073;56755
84;858900;67999
2;858645;68494
5;856763;70233
0;832113;94008
1;859109;68765
0;862916;65743
18;859228;69249
1;861603;67511
0;883656;47495
0;874608;56234
1;860567;69011
0;881248;50486
2;879962;57486
0;870718;66016
1;869921;67012
2;881757;56248
1;870969;66267
1;888140;50750
1;882117;56511
7;869094;68511
0;886757;57000
0;901850;43249
0;897265;47506
2;900189;50506
0;881568;67749
1;498007;488997
0;498254;488766
0;498753;488503
1;511731;475773
2;518210;470762
6;522226;466022
1;523000;465995
1;523487;465753
2;523741;465513
1;529716;459775
0;540478;449026
2;542227;448771
1;542261;448753
1;542974;448273
1;543008;448262
1;543507;448004
1;545504;447975
0;545547;447726
1;550737;443006
1;550779;442986
0;556008;437996
224;560518;437980
1;560994;437738
0;561249;437494
8;567728;431256
0;568012;430997
1;568492;430754
1;571496;430514
2;571756;430489
2;572008;430251
225;572500;430002
2;573213;429766
0;573250;429745
0;580001;423251
1;580481;423008
1;583482;422748
1;589488;416769
1;594015;416745
4;598756;416513
0;609243;410996
0;609738;410516
2;615250;410267
2;620981;410245
1;625993;405243
0;630717;405010
0;634497;401248
0;634987;400997
0;639765;400738
1;646499;400494
1;646988;400251
1;651501;395750
1;651752;395738
1;652484;395503
1;665969;385512
0;666237;385260
1;667229;385004
0;667722;384758
0;673761;378750
0;684979;373002
1;684996;372756
4;689520;372744
4;694746;367754
3;695485;367511
2;695489;367267
2;695995;367250
1;696733;367010
0;701483;362759
0;701500;362522
0;702009;362497
1;706720;362261
0;706973;362018
1;707469;361776
1;707741;361751
1;708007;361504
1;716497;361265
1;716759;361243
2;717000;361240
0;723018;355237
3;723506;354994
1;727489;354760
1;727985;354512
0;767998;314752
1;753528;328994
2;821495;263512
7;772526;314992
1;829270;265737
0;838264;261999
1;847970;261767
4;799983;308754
0;813247;295766
2;808238;308765
2;831248;286497
1;839475;278521
1;816009;301508
1;853267;265498
2;856006;263758
0;844008;279000
0;827506;295742
1;863495;264765
1;809002;321491
1;869247;262025
0;867490;265005
1;872004;261727
471;839013;296009
0;875004;264753
0;860228;278764
0;880739;260260
1;877758;262993
1;880241;261008
0;878276;262734
2;879750;261979
1;877500;262269
0;874287;266470
1;887238;255268
2;880739;262232
1;887743;255256
1;879470;262009
0;887255;256004
6;894254;249745
0;887499;256247
471;882276;261479
0;879732;264007
0;880507;263497
0;883497;261236
0;878995;264998
0;884722;260755
1;896502;249484
0;885232;260506
1;904246;242502
2;878516;266231
0;882763;263245
2;875224;269772
2;880722;265254
1;882245;264250
2;891996;255506
0;882233;264510
0;854984;296270
0;921264;233494
221;912032;249231
2;893503;265991
0;911503;249983
2;919012;242972
2;958572;204509
1;905728;255767
1;919757;242734
0;901230;260518
1;920254;249249
0;476253;699995
2;483492;699746
1;498266;685243
0;516037;674488
6;516998;674251
1;517980;674006
1;526754;670251
1;527242;670006
1;528238;669758
0;528956;669518
0;537222;661269
1;537979;661249
0;543729;661007
1;544977;659778
2;545468;659524
0;545987;659512
0;546709;659270
2;546760;659244
0;551020;659230
0;555977;659014
0;556010;658999
1;560480;654772
1;560756;654754
1;565000;650763
478;571745;650751
1;572241;650748
3;572727;650506
1;572758;650494
2;581213;647014
15;581240;646991
1;581977;646757
0;586231;646746
1;586493;646501
0;597728;640007
1;602494;635493
1;602982;635258
0;603235;635243
2;607751;630752
1;608232;630745
0;613234;625769
0;618740;620507
1;619001;620495
0;623996;615766
0;628737;611270
1;629000;611256
1;633778;606743
1;646748;604013
1;647222;603774
1;652487;603518
223;652508;603507
2;653221;603256
1;653482;603014
3;653754;603004
0;659983;602770
0;662986;600008
0;663239;599772
1;663500;599756
1;660272;603242
1;660526;603233
1;660776;603225
1;665525;598738
1;666014;598503
1;666521;598486
0;672752;598252
1;679764;598237
0;681754;596492
220;687761;596252
0;688019;596233
0;688483;596006
0;688753;595993
0;690264;594499
1;690524;594489
0;691232;594259
1;691514;594248
1;691990;594010
2;698503;593996
0;698531;593988
222;699509;593261
1;699991;593244
1;706474;593013
1;712736;593001
0;712764;592991
0;796756;518006
1;801975;518771
0;785742;534249
0;804733;521500
1;797006;528506
0;808275;518248
0;804472;527763
0;796988;540265
0;809241;528266
0;838771;499994
0;821263;517506
1;826007;513240
1;809252;528992
0;819243;520000
1;820736;518750
1;811504;527750
5;810243;528751
0;811733;528247
1;812000;528002
1;852510;489503
1;821722;519021
0;823485;517522
1;823253;517770
6;806248;534002
0;821742;519746
0;848237;495000
0;823480;518508
1;821459;520765
1;825257;517485
225;822489;520514
2;823717;519272
3;808465;534015
2;821980;521253
1;832502;517275
0;856014;500485
1;857749;504489
0;857274;504979
1;857755;504743
1;853761;508987
0;864228;499762
1;881502;488745
0;881243;489260
1;869485;500009
1;882740;488259
0;918004;459765
1;860729;520266
1;912242;470748
1;887991;494762
1;893249;489751
0;894758;488510
2;894253;489251
0;895722;488271
3;900472;483772
721;521024;611496
2;318980;826259
2;327225;818502
2;347475;805512
1;348247;805495
1;356485;799008
1;364021;798497
1;366012;798247
244;367505;797996
1;378486;797757
0;372736;804492
1;372793;804475
2;379506;798754
0;380484;798509
1;391965;791517
2;398214;785519
0;399716;785264
0;401492;784759
0;402486;784512
0;402984;784268
0;404456;784017
1;408785;784473
1;409529;784234
0;410015;783995
2;424259;777974
2;426244;777731
470;429763;777491
1;430264;777483
1;431261;777476
1;438483;772244
2;455515;762258
3;458221;762005
1;458742;761754
2;463477;761503
0;464743;761244
1;465731;760995
1;467218;761010
0;467750;760762
1;469763;760736
1;472502;760492
1;472996;760256
249;473971;760004
0;477982;759996
1;482729;755499
2;489540;755485
3;494741;751244
1;495485;750756
1;497486;750738
470;498265;750498
0;503983;745991
0;506236;745749
0;506776;745735
0;526748;739004
2;527485;738755
0;527499;738503
469;527762;738265
0;529493;738482
2;547733;733742
1;555741;729498
1;561276;729235
0;563502;728998
0;572239;728745
1;577760;728747
3;578492;728732
1;584768;722982
2;589024;722730
0;591996;722242
1;593223;722004
0;593753;721981
1;595253;721741
2;601510;716513
2;613744;716258
0;615729;716004
471;629992;709011
1;633962;708759
1;641724;701771
2;651463;701519
0;660722;742508
0;792492;724268
1;790736;726252
0;673272;728248
1;797482;725262
1;688732;672000
471;645983;735267
0;797016;726730
1;814738;713998
221;692753;672024
0;659973;729010
1;652736;735251
2;802981;725998
0;668762;727261
0;809767;724247
0;808009;726493
2;688234;729002
722;653273;742251
1;816230;723770
0;681746;727503
1;688026;742491
0;821772;723001
1;830736;714744
1;696014;728493
0;828223;723505
0;691776;726997
1;826973;724771
0;667255;742740
1;835464;722776
2;840214;723020
0;696486;728760
2;837225;726009
0;729987;671763
1;700991;727755
1;705005;728005
0;844472;724522
1;844218;725023
0;843273;726476
0;861262;708748
948;868771;708501
11;854750;726746
2;690473;742760
0;869015;713971
5;883499;700245
3;857494;725505
0;866236;723260
2;875515;718984
1;870256;724013
0;922010;674243
2;869016;726237
1;886514;708992
1;933491;663998
0;868745;726498
3;887270;708732
0;887771;708483
1;877524;718747
2;877789;718732
0;877525;719232
1;887991;709249
1;943500;660751
1;945978;658768
473;929778;673990
1;924741;679008
2;903775;699983
2;934759;669994
2;465769;602499
2;507498;589514
1;516464;583763
1;525744;578255
469;533735;578016
0;543981;573490
1;558992;573233
1;564511;572739
225;583532;566975
0;584489;566734
12;587499;566491
1;372216;783268
0;374477;783014
0;375531;782998
1;389227;776761
469;390274;776505
0;403497;776248
0;420718;768775
1;425213;768524
3;425725;768272
3;430725;768018
1;434235;767740
1;439727;767249
0;441247;766994
1;441977;766747
2;449984;759263
0;450486;759248
0;458998;754002
2;467495;753987
2;481763;740986
0;489012;740752
0;494017;740730
0;499747;740493
0;500520;740483
1;511777;733742
1;519254;726994
1;520008;726735
0;520979;726248
0;521253;725995
0;521750;725746
1;523215;725505
2;528508;719988
0;536753;719740
2;541518;719496
2;542003;719253
0;542485;719009
1;543238;718739
0;544743;718503
0;545994;718248
1;547255;718007
1;548976;717759
2;549489;717507
1;559210;713264
0;559502;713249
0;565985;713017
0;576984;707001
0;577735;706749
1;578542;706484
0;579509;706234
2;580015;705994
1;583978;705749
1;589764;700763
1;595512;700502
1;600242;700494
1;605980;695748
471;606290;695488
2;612739;695237
469;613512;694990
1;617526;694749
1;618279;694740
1;619016;694493
0;619486;694269
1;619984;694259
0;621739;694017
0;623266;694004
1;625969;693767
2;637469;683278
2;641235;683260
0;647718;683020
0;654209;677269
0;655728;677022
1;774219;676763
1;789977;671761
0;790251;671752
1;791223;671509
1;799000;671244
1;843231;632004
1;822997;650506
1;630990;850495
1;829729;650015
0;872015;611744
2;864017;619234
1;875523;610001
1;848253;638489
1;834763;650761
2;855530;637988
0;863516;631500
1;895472;609508
2;848256;650264
1;711005;805761
1;867238;638507
1;900733;610258
1;662786;850233
1;876770;631477
2;889999;619251
1;901735;610018
0;854481;651006
0;862290;644730
1;898538;612477
0;664492;850250
0;856769;650245
2;683264;838230
0;853986;651256
1;882517;638247
1;891258;631257
1;911504;612723
1;688746;850761
0;688769;850981
2;910990;625737
2;786748;783978
1;925993;612489
1;904493;631755
479;934010;611007
1;935473;610500
1;722496;832509
1;752738;806005
0;729244;826519
0;711511;844235
1;940739;611248
3;703258;850741
2;939744;612013
234;942512;610739
0;703024;851234
2;729987;832747
1;706259;849999
1;753757;812257
1;719733;838254
0;945720;609759
470;704525;850995
2;725250;838241
2;944502;610762
247;773731;798760
0;771516;804725
1;799473;785012
1;467479;784753
3;468001;784274
1;473989;778764
1;486728;778524
0;487014;778483
1;487508;778239
1;488250;777749
2;494293;777729
1;499731;773000
1;500005;772744
0;511256;772502
1;517005;771991
0;517745;771503
0;527243;767513
0;533015;767488
1;536013;764737
3;540750;760487
0;545981;755498
0;546534;755474
1;547029;755232
1;547516;754996
2;548035;754972
1;548520;754734
472;558752;750503
1;563245;750482
1;567999;745730
2;576250;741004
0;576744;740751
1;577015;740499
1;577511;740245
0;577757;740019
4;581976;739998
0;582490;739767
1;582743;739753
0;583004;739512
0;587744;735016
1;592489;730523
1;592766;730496
720;593254;730254
0;594490;730251
1;595266;730230
0;604507;729998
0;605245;729753
1;605490;729746
0;609509;725754
1;614520;725743
1;618986;721753
3;619492;721743
2;623753;717520
0;624479;717504
0;629210;713020
0;629516;713004
1;630240;712768
0;630742;712747
2;631224;712512
0;631734;712498
3;636518;707981
1;641762;707749
1;642039;707726
222;651768;703743
0;655519;700002
2;660732;695250
1;671997;684010
1;684763;677749
